Date_of_journey,Flight_code,Source_ID,Destination_ID,Total_stops,Departure_Time,Arrival_Time,Duration_in_mins,Business,Economy,First,Premium_Economy
02-01-2023,I5-331,26434,26555,1-stop,03:55,19:10,915,0,7308,0,0
02-01-2023,I5-331,26434,35145,1-stop,03:55,08:20,265,0,3702,0,0
02-01-2023,I5-331,26434,35145,1-stop,03:55,16:00,725,0,3702,0,0
02-01-2023,I5-334,35145,26434,non-stop,22:50,00:40,110,0,2941,0,0
02-01-2023,I5-335,26434,26555,1-stop,07:35,14:30,415,0,5959,0,0
02-01-2023,I5-335,26434,26555,1-stop,07:35,19:45,730,0,5959,0,0
02-01-2023,I5-338,26434,26496,1-stop,20:35,02:00,325,0,7703,0,0
02-01-2023,I5-338,26434,26496,1-stop,20:35,07:25,650,0,7308,0,0
02-01-2023,I5-338,26434,26555,1-stop,20:35,08:55,740,0,5959,0,0
02-01-2023,I5-338,26434,26618,1-stop,20:35,06:10,575,0,4041,0,0
02-01-2023,I5-338,26434,26618,1-stop,20:35,08:35,720,0,4041,0,0
02-01-2023,I5-338,26434,35141,1-stop,20:35,08:45,730,0,3780,0,0
02-01-2023,I5-338,26434,35141,1-stop,20:35,10:35,840,0,6416,0,0
02-01-2023,I5-338,26434,35145,non-stop,20:35,22:15,100,0,2851,0,0
02-01-2023,I5-386,35145,26555,1-stop,03:30,08:50,320,0,5424,0,0
02-01-2023,I5-492,26434,26555,1-stop,15:15,23:05,470,0,4546,0,0
02-01-2023,I5-517,26496,35141,non-stop,07:30,09:50,140,0,6505,0,0
02-01-2023,I5-517,26496,35145,1-stop,07:30,13:50,380,0,8531,0,0
02-01-2023,I5-517,26496,35145,1-stop,07:30,15:30,480,0,6195,0,0
02-01-2023,I5-517,26496,35145,1-stop,07:30,20:50,800,0,6195,0,0
02-01-2023,I5-517,26496,35145,1-stop,07:30,22:10,880,0,6195,0,0
02-01-2023,I5-517,26496,35145,1-stop,07:30,23:15,945,0,6195,0,0
02-01-2023,I5-541,26496,26555,1-stop,05:25,16:20,655,0,6478,0,0
02-01-2023,I5-541,26496,35145,1-stop,05:25,11:20,355,0,6195,0,0
02-01-2023,I5-541,26496,35145,1-stop,05:25,19:50,865,0,6195,0,0
02-01-2023,I5-548,26555,26434,1-stop,07:10,19:55,765,0,4827,0,0
02-01-2023,I5-548,26555,35145,1-stop,07:10,12:10,300,0,5167,0,0
02-01-2023,I5-549,26555,35145,1-stop,15:05,21:55,410,0,7875,0,0
02-01-2023,I5-549,26555,35145,1-stop,15:05,23:55,530,0,7875,0,0
02-01-2023,I5-552,26555,35145,1-stop,10:55,19:50,535,0,5167,0,0
02-01-2023,I5-552,26555,35145,1-stop,10:55,21:05,610,0,5167,0,0
02-01-2023,I5-554,26496,35141,1-stop,20:15,08:45,750,0,6508,0,0
02-01-2023,I5-554,26496,35141,1-stop,20:15,10:35,860,0,6508,0,0
02-01-2023,I5-554,26496,35145,non-stop,20:15,22:55,160,0,7555,0,0
02-01-2023,I5-558,35145,26496,non-stop,23:30,02:00,150,0,7261,0,0
02-01-2023,I5-560,26555,26434,1-stop,20:25,10:50,865,0,4827,0,0
02-01-2023,I5-582,26496,26555,1-stop,08:45,14:30,345,0,6478,0,0
02-01-2023,I5-582,26496,35145,1-stop,08:45,18:10,565,0,8292,0,0
02-01-2023,I5-583,26496,26555,2+-stop,12:10,21:10,540,0,10869,0,0
02-01-2023,I5-587,35141,26496,non-stop,10:50,13:00,130,0,6365,0,0
02-01-2023,I5-588,26496,26434,1-stop,14:05,00:40,635,0,7241,0,0
02-01-2023,I5-588,26496,26434,1-stop,14:05,21:00,415,0,7241,0,0
02-01-2023,I5-588,26496,35145,non-stop,14:05,16:30,145,0,7555,0,0
02-01-2023,I5-592,35145,26496,non-stop,17:15,19:45,150,0,7261,0,0
02-01-2023,I5-611,35145,26618,non-stop,07:35,08:35,60,0,1918,0,0
02-01-2023,I5-611,35145,35141,1-stop,07:35,10:35,180,0,3905,0,0
02-01-2023,I5-612,35141,26434,2+-stop,11:10,00:40,810,0,5118,0,0
02-01-2023,I5-612,35141,26434,2+-stop,11:10,19:00,470,0,5118,0,0
02-01-2023,I5-612,35141,26434,2+-stop,11:10,21:00,590,0,5118,0,0
02-01-2023,I5-612,35141,26496,2+-stop,11:10,01:10,840,0,9440,0,0
02-01-2023,I5-612,35141,26496,2+-stop,11:10,02:00,890,0,6578,0,0
02-01-2023,I5-612,35141,26496,2+-stop,11:10,19:45,515,0,9440,0,0
02-01-2023,I5-612,35141,26555,2+-stop,11:10,01:25,855,0,7625,0,0
02-01-2023,I5-612,35141,26555,2+-stop,11:10,20:45,575,0,7625,0,0
02-01-2023,I5-612,35141,26618,non-stop,11:10,12:25,75,0,4898,0,0
02-01-2023,I5-612,35141,35145,1-stop,11:10,13:50,160,0,4268,0,0
02-01-2023,I5-612,35141,35145,1-stop,11:10,23:00,710,0,4488,0,0
02-01-2023,I5-613,35145,26434,non-stop,17:15,19:00,105,0,2941,0,0
02-01-2023,I5-634,26496,26434,1-stop,08:10,19:55,705,0,7241,0,0
02-01-2023,I5-634,26496,26555,1-stop,08:10,19:30,680,0,6478,0,0
02-01-2023,I5-634,26496,35145,1-stop,08:10,00:10,960,0,6195,0,0
02-01-2023,I5-634,26496,35145,1-stop,08:10,22:15,845,0,12815,0,0
02-01-2023,I5-670,26434,26555,1-stop,23:20,10:45,685,0,5959,0,0
02-01-2023,I5-670,26434,35145,1-stop,23:20,07:05,465,0,3702,0,0
02-01-2023,I5-670,26434,35145,1-stop,23:20,08:20,540,0,3702,0,0
02-01-2023,I5-710,26555,35145,1-stop,10:10,17:20,430,0,5167,0,0
02-01-2023,I5-711,26555,26434,2+-stop,05:45,21:00,915,0,11818,0,0
02-01-2023,I5-711,26555,35145,1-stop,05:45,12:25,400,0,5167,0,0
02-01-2023,I5-721,26555,26618,2+-stop,20:40,08:35,715,0,5545,0,0
02-01-2023,I5-721,26555,35141,2+-stop,20:40,10:35,835,0,6585,0,0
02-01-2023,I5-721,26555,35145,1-stop,20:40,06:55,615,0,5167,0,0
02-01-2023,I5-740,26555,26434,1-stop,08:10,00:40,990,0,4827,0,0
02-01-2023,I5-740,26555,26434,1-stop,08:10,19:00,650,0,4827,0,0
02-01-2023,I5-740,26555,26434,1-stop,08:10,21:00,770,0,4827,0,0
02-01-2023,I5-740,26555,26618,1-stop,08:10,17:05,535,0,6637,0,0
02-01-2023,I5-740,26555,35141,1-stop,08:10,14:05,355,0,5955,0,0
02-01-2023,I5-740,26555,35141,1-stop,08:10,16:50,520,0,5955,0,0
02-01-2023,I5-740,26555,35141,1-stop,08:10,17:20,550,0,5955,0,0
02-01-2023,I5-740,26555,35145,non-stop,08:10,10:55,165,0,5235,0,0
02-01-2023,I5-741,35145,26555,non-stop,11:30,14:20,170,0,6603,0,0
02-01-2023,I5-743,26555,26434,1-stop,04:55,10:50,355,0,4827,0,0
02-01-2023,I5-743,26555,26434,1-stop,04:55,19:35,880,0,4827,0,0
02-01-2023,I5-743,26555,35141,1-stop,04:55,13:45,530,0,5955,0,0
02-01-2023,I5-743,26555,35141,1-stop,04:55,19:05,850,0,5955,0,0
02-01-2023,I5-743,26555,35145,1-stop,04:55,13:40,525,0,5901,0,0
02-01-2023,I5-743,26555,35145,1-stop,04:55,15:30,635,0,7639,0,0
02-01-2023,I5-744,26555,35145,1-stop,08:20,14:15,355,0,5167,0,0
02-01-2023,I5-744,26555,35145,1-stop,08:20,17:20,540,0,5167,0,0
02-01-2023,I5-745,26555,26434,1-stop,13:15,02:20,785,0,7846,0,0
02-01-2023,I5-745,26555,26434,1-stop,13:15,19:55,400,0,5291,0,0
02-01-2023,I5-745,26555,35141,2+-stop,13:15,20:25,430,0,8247,0,0
02-01-2023,I5-745,26555,35141,2+-stop,13:15,21:05,470,0,8247,0,0
02-01-2023,I5-745,26555,35145,1-stop,13:15,00:10,655,0,5167,0,0
02-01-2023,I5-745,26555,35145,1-stop,13:15,22:10,535,0,10039,0,0
02-01-2023,I5-745,26555,35145,1-stop,13:15,22:15,540,0,10164,0,0
02-01-2023,I5-745,26555,35145,1-stop,13:15,23:15,600,0,10039,0,0
02-01-2023,I5-749,35145,26555,non-stop,22:40,01:25,165,0,5448,0,0
02-01-2023,I5-762,26434,26555,1-stop,11:40,01:45,845,0,5959,0,0
02-01-2023,I5-762,26434,26555,1-stop,11:40,19:10,450,0,9598,0,0
02-01-2023,I5-762,26434,26555,1-stop,11:40,22:15,635,0,9598,0,0
02-01-2023,I5-762,26434,35141,1-stop,11:40,20:25,525,0,7661,0,0
02-01-2023,I5-762,26434,35141,1-stop,11:40,21:05,565,0,7661,0,0
02-01-2023,I5-762,26434,35145,1-stop,11:40,16:00,260,0,6311,0,0
02-01-2023,I5-762,26434,35145,1-stop,11:40,22:10,630,0,7940,0,0
02-01-2023,I5-762,26434,35145,1-stop,11:40,23:15,695,0,7940,0,0
02-01-2023,I5-765,26434,26555,1-stop,14:45,19:30,285,0,4546,0,0
02-01-2023,I5-765,26434,26555,1-stop,14:45,22:15,450,0,4546,0,0
02-01-2023,I5-767,26555,35145,1-stop,09:30,18:10,520,0,7875,0,0
02-01-2023,I5-768,26555,35145,1-stop,15:05,00:40,575,0,5167,0,0
02-01-2023,I5-768,26555,35145,1-stop,15:05,20:45,340,0,5167,0,0
02-01-2023,I5-773,26555,26434,1-stop,20:00,02:20,380,0,6375,0,0
02-01-2023,I5-773,26555,26434,1-stop,20:00,06:55,655,0,6375,0,0
02-01-2023,I5-773,26555,35145,1-stop,20:00,07:05,665,0,5901,0,0
02-01-2023,I5-776,26555,35145,1-stop,16:55,00:30,455,0,5901,0,0
02-01-2023,I5-779,26555,26434,1-stop,05:00,14:05,545,0,9136,0,0
02-01-2023,I5-779,26555,35141,1-stop,05:00,20:25,925,0,8543,0,0
02-01-2023,I5-779,26555,35145,1-stop,05:00,16:00,660,0,6658,0,0
02-01-2023,I5-783,26555,26618,1-stop,07:15,21:40,865,0,7888,0,0
02-01-2023,I5-783,26555,35145,1-stop,07:15,15:05,470,0,5901,0,0
02-01-2023,I5-784,26555,35145,1-stop,16:30,00:10,460,0,5167,0,0
02-01-2023,I5-787,26555,26618,1-stop,06:05,21:40,935,0,7888,0,0
02-01-2023,I5-787,26555,35145,1-stop,06:05,15:05,540,0,5901,0,0
02-01-2023,I5-791,26555,35145,1-stop,04:55,13:30,515,0,7875,0,0
02-01-2023,I5-792,26555,26618,1-stop,12:20,21:40,560,0,7888,0,0
02-01-2023,I5-792,26555,35145,2+-stop,12:20,23:00,640,0,12246,0,0
02-01-2023,I5-798,26555,26434,1-stop,12:45,02:20,815,0,6375,0,0
02-01-2023,I5-798,26555,35141,1-stop,12:45,20:25,460,0,6585,0,0
02-01-2023,I5-798,26555,35141,1-stop,12:45,21:05,500,0,6585,0,0
02-01-2023,I5-798,26555,35145,2+-stop,12:45,22:10,565,0,11880,0,0
02-01-2023,I5-798,26555,35145,2+-stop,12:45,23:15,630,0,11880,0,0
02-01-2023,I5-818,35145,26434,1-stop,05:30,14:05,515,0,5615,0,0
02-01-2023,I5-818,35145,26555,1-stop,05:30,10:45,315,0,7094,0,0
02-01-2023,I5-819,35145,26555,1-stop,09:05,14:30,325,0,5424,0,0
02-01-2023,I5-819,35145,26555,1-stop,09:05,19:45,640,0,5424,0,0
02-01-2023,I5-820,35145,26555,1-stop,14:50,22:40,470,0,6400,0,0
02-01-2023,I5-821,26618,26496,1-stop,22:15,07:25,550,0,6358,0,0
02-01-2023,I5-821,26618,26555,1-stop,22:15,08:55,640,0,6700,0,0
02-01-2023,I5-821,26618,35145,non-stop,22:15,23:00,45,0,1938,0,0
02-01-2023,I5-857,26555,26434,1-stop,19:05,00:40,335,0,6375,0,0
02-01-2023,I5-857,26555,26618,1-stop,19:05,06:10,665,0,6418,0,0
02-01-2023,I5-857,26555,26618,1-stop,19:05,08:35,810,0,6418,0,0
02-01-2023,I5-857,26555,35141,1-stop,19:05,08:45,820,0,5955,0,0
02-01-2023,I5-857,26555,35141,1-stop,19:05,10:35,930,0,10581,0,0
02-01-2023,I5-857,26555,35145,non-stop,19:05,21:45,160,0,7016,0,0
02-01-2023,I5-942,35145,26555,1-stop,15:00,20:45,345,0,5424,0,0
02-01-2023,I5-972,35141,35145,1-stop,17:55,07:05,790,0,4488,0,0
02-01-2023,I5-972,35141,35145,1-stop,17:55,08:20,865,0,4488,0,0
02-01-2023,I5-972,35145,26434,2+-stop,16:10,02:20,610,0,7069,0,0
02-01-2023,I5-972,35145,26434,2+-stop,16:10,06:55,885,0,7069,0,0
02-01-2023,I5-972,35145,26555,2+-stop,16:10,01:45,575,0,10541,0,0
02-01-2023,I5-972,35145,35141,non-stop,16:10,17:20,70,0,3640,0,0
02-01-2023,I5-974,35141,26496,1-stop,21:45,07:25,580,0,6578,0,0
02-01-2023,I5-974,35141,26555,1-stop,21:45,08:55,670,0,6368,0,0
02-01-2023,I5-974,35141,26618,1-stop,21:45,06:10,505,0,3061,0,0
02-01-2023,I5-974,35141,26618,1-stop,21:45,08:35,650,0,3061,0,0
02-01-2023,I5-974,35141,35145,non-stop,21:45,23:15,90,0,3199,0,0
02-01-2023,I5-976,35145,26555,1-stop,21:15,01:35,260,0,5424,0,0
02-01-2023,I5-976,35145,26555,1-stop,21:15,03:55,400,0,5424,0,0
02-01-2023,I5-976,35145,26555,1-stop,21:15,08:50,695,0,5424,0,0
02-01-2023,I5-991,26496,26434,1-stop,16:00,00:40,520,0,7241,0,0
02-01-2023,I5-991,26496,26434,1-stop,16:00,21:00,300,0,7241,0,0
02-01-2023,I5-991,26496,35145,non-stop,16:00,18:25,145,0,7555,0,0
02-01-2023,I5-992,35145,26496,non-stop,22:40,01:10,150,0,7261,0,0
02-01-2023,QP-1103,26434,35145,non-stop,00:05,01:45,100,0,2502,0,0
02-01-2023,QP-1104,35145,26434,non-stop,11:45,13:30,105,0,2468,0,0
02-01-2023,QP-1105,26434,35145,non-stop,14:15,15:45,90,0,2502,0,0
02-01-2023,QP-1106,35145,26434,non-stop,16:35,18:20,105,0,2788,0,0
02-01-2023,QP-1107,26434,26431,non-stop,14:10,15:25,75,0,2018,0,0
02-01-2023,QP-1108,26431,26434,non-stop,16:05,17:25,80,0,4138,0,0
02-01-2023,QP-1109,35145,26434,non-stop,06:50,08:35,105,0,2538,0,0
02-01-2023,QP-1110,26434,35145,non-stop,09:20,11:05,105,0,3002,0,0
02-01-2023,QP-1113,26434,26431,non-stop,05:40,06:55,75,0,3443,0,0
02-01-2023,QP-1114,26431,26434,non-stop,07:35,08:55,80,0,3538,0,0
02-01-2023,QP-1115,26434,26618,non-stop,07:50,09:50,120,0,3934,0,0
02-01-2023,QP-1116,26618,26434,non-stop,10:30,12:35,125,0,3471,0,0
02-01-2023,QP-1127,26434,26555,non-stop,13:25,15:30,125,0,5939,0,0
02-01-2023,QP-1128,26555,26434,non-stop,16:10,18:20,130,0,5890,0,0
02-01-2023,QP-1304,26434,26618,non-stop,18:05,19:55,110,0,3334,0,0
02-01-2023,QP-1305,26618,26434,non-stop,20:50,22:50,120,0,2771,0,0
02-01-2023,QP-1306,26434,35145,non-stop,19:00,20:50,110,0,3002,0,0
02-01-2023,QP-1307,35145,26618,non-stop,15:30,16:30,60,0,1918,0,0
02-01-2023,QP-1310,26618,35145,non-stop,21:20,22:15,55,0,2790,0,0
02-01-2023,QP-1313,35145,26618,non-stop,12:00,13:10,70,0,1918,0,0
02-01-2023,QP-1315,26431,35145,non-stop,17:35,19:45,130,0,5703,0,0
02-01-2023,QP-1316,26618,35145,non-stop,14:00,14:50,50,0,2790,0,0
02-01-2023,QP-1319,35145,26618,non-stop,08:15,09:25,70,0,2070,0,0
02-01-2023,QP-1320,26618,35145,non-stop,10:10,11:20,70,0,1938,0,0
02-01-2023,QP-1321,35145,26618,non-stop,05:45,06:45,60,0,2118,0,0
02-01-2023,QP-1322,26618,35145,non-stop,07:30,08:25,55,0,3738,0,0
02-01-2023,QP-1327,35145,26618,non-stop,20:50,21:50,60,0,6069,0,0
02-01-2023,QP-1328,26618,35145,non-stop,22:30,23:30,60,0,1938,0,0
02-01-2023,QP-1329,35145,26434,non-stop,20:30,22:20,110,0,2468,0,0
02-01-2023,QP-1332,26431,35145,non-stop,21:35,23:35,120,0,5653,0,0
02-01-2023,QP-1334,26555,26431,non-stop,19:10,20:55,105,0,3139,0,0
02-01-2023,QP-1335,26555,35145,non-stop,12:00,14:45,165,0,5377,0,0
02-01-2023,QP-1336,35145,26555,non-stop,15:40,18:25,165,0,5276,0,0
02-01-2023,QP-1340,35145,26434,non-stop,05:30,07:10,100,0,2538,0,0
02-01-2023,QP-1341,26434,35145,non-stop,20:25,22:05,100,0,3002,0,0
02-01-2023,QP-1342,26431,26555,non-stop,09:15,11:00,105,0,6890,0,0
02-01-2023,QP-1362,35145,26434,non-stop,10:15,12:20,125,0,2788,0,0
02-01-2023,QP-1363,26434,35145,non-stop,13:00,14:30,90,0,2851,0,0
02-01-2023,QP-1366,35145,26434,non-stop,19:45,21:35,110,0,2788,0,0
02-01-2023,QP-1367,26434,35145,non-stop,22:20,00:05,105,0,2502,0,0
02-01-2023,QP-1415,35145,35141,non-stop,10:05,11:25,80,0,2305,0,0
02-01-2023,QP-1418,35141,35145,non-stop,16:15,17:25,70,0,2460,0,0
02-02-2023,9I-517,35145,35141,non-stop,19:40,21:15,95,0,3269,0,0
02-02-2023,9I-518,35141,35145,non-stop,22:00,23:35,95,0,3423,0,0
02-02-2023,9I-695,26555,26431,1-stop,13:15,16:20,185,0,4695,0,0
02-02-2023,9I-696,26431,26555,1-stop,16:50,19:55,185,0,4642,0,0
02-02-2023,9I-893,35141,26618,non-stop,06:55,08:35,100,0,4688,0,0
02-02-2023,9I-894,26618,35141,non-stop,14:15,15:45,90,0,4363,0,0
02-02-2023,9I-895,35141,35145,non-stop,07:25,08:50,85,0,3953,0,0
02-02-2023,9I-896,35145,35141,non-stop,09:20,10:45,85,0,3799,0,0
02-02-2023,G8-101,26555,26434,1-stop,05:50,19:35,825,0,6007,0,0
02-02-2023,G8-101,26555,26434,1-stop,05:50,21:25,935,0,6007,0,0
02-02-2023,G8-101,26555,35145,1-stop,05:50,19:25,815,0,17024,0,0
02-02-2023,G8-102,26496,26434,1-stop,14:20,04:50,870,0,14031,0,0
02-02-2023,G8-102,26496,26434,1-stop,14:20,21:50,450,0,14031,0,0
02-02-2023,G8-102,26496,26434,1-stop,14:20,23:15,535,0,14031,0,0
02-02-2023,G8-102,26496,26555,non-stop,14:20,16:55,155,0,8706,0,0
02-02-2023,G8-102,26496,35141,1-stop,14:20,22:55,515,0,13316,0,0
02-02-2023,G8-102,26496,35145,1-stop,14:20,21:45,445,0,13369,0,0
02-02-2023,G8-113,26555,26434,1-stop,05:45,20:35,890,0,6007,0,0
02-02-2023,G8-113,26555,26434,1-stop,05:45,22:15,990,0,6007,0,0
02-02-2023,G8-113,26555,35145,non-stop,05:45,08:35,170,0,5237,0,0
02-02-2023,G8-116,35145,26555,non-stop,07:35,10:30,175,0,5238,0,0
02-02-2023,G8-118,35145,26496,1-stop,21:30,08:00,630,0,6816,0,0
02-02-2023,G8-118,35145,26555,non-stop,21:30,00:15,165,0,5238,0,0
02-02-2023,G8-119,26555,26434,1-stop,19:05,09:40,875,0,6007,0,0
02-02-2023,G8-119,26555,35145,non-stop,19:05,21:45,160,0,5237,0,0
02-02-2023,G8-143,26555,26434,1-stop,10:40,16:40,360,0,6007,0,0
02-02-2023,G8-173,26555,35145,1-stop,09:35,19:50,615,0,7100,0,0
02-02-2023,G8-184,26555,26434,1-stop,10:25,16:50,385,0,9970,0,0
02-02-2023,G8-194,26555,26434,1-stop,21:30,08:00,630,0,8740,0,0
02-02-2023,G8-2126,35145,26434,1-stop,17:10,22:15,305,0,6583,0,0
02-02-2023,G8-2126,35145,26555,2+-stop,17:10,01:05,475,0,9126,0,0
02-02-2023,G8-213,26555,26434,1-stop,11:50,18:10,380,0,14485,0,0
02-02-2023,G8-237,26555,26434,1-stop,12:45,22:30,585,0,6007,0,0
02-02-2023,G8-237,26555,35145,1-stop,12:45,20:50,485,0,8866,0,0
02-02-2023,G8-241,35145,26555,1-stop,16:25,06:45,860,0,7905,0,0
02-02-2023,G8-241,35145,26555,1-stop,16:25,21:50,325,0,6093,0,0
02-02-2023,G8-241,35145,26555,1-stop,16:25,23:10,405,0,6093,0,0
02-02-2023,G8-2501,26555,26434,non-stop,02:40,04:50,130,0,5801,0,0
02-02-2023,G8-2504,26434,26431,non-stop,13:30,14:35,65,0,1965,0,0
02-02-2023,G8-2504,26434,26555,1-stop,13:30,00:50,680,0,5445,0,0
02-02-2023,G8-2504,26434,26555,1-stop,13:30,21:15,465,0,5014,0,0
02-02-2023,G8-2504,26434,35141,1-stop,13:30,21:30,480,0,5156,0,0
02-02-2023,G8-2505,26431,26434,non-stop,15:05,16:15,70,0,3096,0,0
02-02-2023,G8-2505,26431,35145,1-stop,15:05,20:55,350,0,6820,0,0
02-02-2023,G8-2505,26431,35145,1-stop,15:05,23:20,495,0,4773,0,0
02-02-2023,G8-2508,26434,26496,1-stop,23:45,08:00,495,0,7596,0,0
02-02-2023,G8-2508,26434,26555,non-stop,23:45,02:00,135,0,5820,0,0
02-02-2023,G8-2519,26555,26434,1-stop,20:40,10:50,850,0,6007,0,0
02-02-2023,G8-274,35145,26555,1-stop,09:10,22:40,810,0,10969,0,0
02-02-2023,G8-275,26555,35145,1-stop,22:05,10:05,720,0,7100,0,0
02-02-2023,G8-285,35145,26431,1-stop,15:50,20:40,290,0,6684,0,0
02-02-2023,G8-285,35145,26555,1-stop,15:50,03:00,670,0,9478,0,0
02-02-2023,G8-285,35145,26555,1-stop,15:50,20:20,270,0,8367,0,0
02-02-2023,G8-286,26555,26434,1-stop,10:45,01:20,875,0,8740,0,0
02-02-2023,G8-286,26555,26434,1-stop,10:45,18:25,460,0,8740,0,0
02-02-2023,G8-286,26555,26434,1-stop,10:45,19:30,525,0,8740,0,0
02-02-2023,G8-286,26555,35145,1-stop,10:45,15:10,265,0,8737,0,0
02-02-2023,G8-287,26434,26555,1-stop,10:40,18:15,455,0,14083,0,0
02-02-2023,G8-3001,35141,26431,non-stop,05:00,06:45,105,0,5525,0,0
02-02-2023,G8-3001,35141,26434,1-stop,05:00,10:45,345,0,4742,0,0
02-02-2023,G8-3001,35141,26434,1-stop,05:00,16:15,675,0,4742,0,0
02-02-2023,G8-3001,35141,26555,1-stop,05:00,10:05,305,0,6422,0,0
02-02-2023,G8-3002,26431,26434,1-stop,08:00,21:40,820,0,8001,0,0
02-02-2023,G8-3002,26431,35145,1-stop,08:00,21:35,815,0,6820,0,0
02-02-2023,G8-3006,26431,26555,1-stop,19:45,08:45,780,0,6777,0,0
02-02-2023,G8-3006,26431,35141,non-stop,19:45,21:30,105,0,5058,0,0
02-02-2023,G8-3007,26431,35145,1-stop,05:45,15:10,565,0,5867,0,0
02-02-2023,G8-304,26618,26431,1-stop,13:45,23:50,605,0,6722,0,0
02-02-2023,G8-304,26618,26555,1-stop,13:45,01:05,680,0,10693,0,0
02-02-2023,G8-304,26618,26555,1-stop,13:45,02:00,735,0,10693,0,0
02-02-2023,G8-304,26618,26555,1-stop,13:45,19:50,365,0,10693,0,0
02-02-2023,G8-304,26618,26555,1-stop,13:45,23:30,585,0,10693,0,0
02-02-2023,G8-317,26434,35145,non-stop,05:45,07:20,95,0,2252,0,0
02-02-2023,G8-319,26434,26555,non-stop,09:55,12:05,130,0,5938,0,0
02-02-2023,G8-320,35145,26431,1-stop,18:45,08:55,850,0,5123,0,0
02-02-2023,G8-320,35145,26431,1-stop,18:45,23:50,305,0,3642,0,0
02-02-2023,G8-320,35145,26434,non-stop,18:45,20:35,110,0,2252,0,0
02-02-2023,G8-320,35145,26496,1-stop,18:45,10:00,915,0,6816,0,0
02-02-2023,G8-320,35145,26555,1-stop,18:45,01:05,380,0,7613,0,0
02-02-2023,G8-320,35145,26555,1-stop,18:45,02:00,435,0,7613,0,0
02-02-2023,G8-320,35145,26555,1-stop,18:45,08:00,795,0,7613,0,0
02-02-2023,G8-320,35145,26618,1-stop,18:45,07:35,770,0,4488,0,0
02-02-2023,G8-322,26434,26496,1-stop,21:15,08:00,645,0,7596,0,0
02-02-2023,G8-322,26434,26555,non-stop,21:15,23:30,135,0,5938,0,0
02-02-2023,G8-323,26555,26434,non-stop,18:00,20:10,130,0,5899,0,0
02-02-2023,G8-323,26555,26618,1-stop,18:00,07:35,815,0,6954,0,0
02-02-2023,G8-323,26555,35145,1-stop,18:00,07:20,800,0,8175,0,0
02-02-2023,G8-325,26434,26555,1-stop,21:35,10:30,775,0,5996,0,0
02-02-2023,G8-325,26434,35145,non-stop,21:35,23:20,105,0,2252,0,0
02-02-2023,G8-327,26434,26555,non-stop,08:45,10:55,130,0,5938,0,0
02-02-2023,G8-329,26434,26555,non-stop,05:50,08:00,130,0,5938,0,0
02-02-2023,G8-330,26555,26434,non-stop,21:00,23:15,135,0,5801,0,0
02-02-2023,G8-330,26555,26618,1-stop,21:00,07:35,635,0,6954,0,0
02-02-2023,G8-330,26555,35145,1-stop,21:00,07:20,620,0,8175,0,0
02-02-2023,G8-334,26555,26434,non-stop,07:20,09:30,130,0,5899,0,0
02-02-2023,G8-334,26555,35145,1-stop,07:20,20:55,815,0,8175,0,0
02-02-2023,G8-336,26555,26434,non-stop,14:35,16:45,130,0,5899,0,0
02-02-2023,G8-336,26555,35145,1-stop,14:35,20:55,380,0,8175,0,0
02-02-2023,G8-336,26555,35145,1-stop,14:35,23:20,525,0,7576,0,0
02-02-2023,G8-339,26434,26496,1-stop,17:40,08:00,860,0,7596,0,0
02-02-2023,G8-339,26434,26555,non-stop,17:40,19:50,130,0,5938,0,0
02-02-2023,G8-344,26434,35145,1-stop,18:50,08:40,830,0,6312,0,0
02-02-2023,G8-345,26434,26496,1-stop,22:55,08:00,545,0,7596,0,0
02-02-2023,G8-345,26434,26555,non-stop,22:55,01:05,130,0,5820,0,0
02-02-2023,G8-346,26555,26434,non-stop,19:40,21:50,130,0,5899,0,0
02-02-2023,G8-346,26555,26618,1-stop,19:40,07:35,715,0,6954,0,0
02-02-2023,G8-346,26555,35145,1-stop,19:40,07:20,700,0,8175,0,0
02-02-2023,G8-349,26434,26431,1-stop,12:00,22:30,630,0,11429,0,0
02-02-2023,G8-349,26434,26555,1-stop,12:00,20:05,485,0,5996,0,0
02-02-2023,G8-351,26434,26555,1-stop,11:20,22:40,680,0,5996,0,0
02-02-2023,G8-363,26434,26431,non-stop,22:40,23:50,70,0,1965,0,0
02-02-2023,G8-363,26434,26496,1-stop,22:40,08:40,600,0,7596,0,0
02-02-2023,G8-363,26434,26555,1-stop,22:40,10:05,685,0,5014,0,0
02-02-2023,G8-364,26434,26431,non-stop,17:15,18:25,70,0,1965,0,0
02-02-2023,G8-364,26434,26496,1-stop,17:15,08:40,925,0,7596,0,0
02-02-2023,G8-364,26434,26555,1-stop,17:15,00:50,455,0,5445,0,0
02-02-2023,G8-364,26434,26555,1-stop,17:15,21:15,240,0,5014,0,0
02-02-2023,G8-364,26434,35141,1-stop,17:15,21:30,255,0,5156,0,0
02-02-2023,G8-365,26434,26431,non-stop,07:50,08:55,65,0,3446,0,0
02-02-2023,G8-365,26434,26555,1-stop,07:50,21:15,805,0,5996,0,0
02-02-2023,G8-365,26434,35141,1-stop,07:50,21:30,820,0,5156,0,0
02-02-2023,G8-382,26434,26555,1-stop,15:20,03:00,700,0,12795,0,0
02-02-2023,G8-382,26434,26555,1-stop,15:20,20:20,300,0,12795,0,0
02-02-2023,G8-384,26434,26555,1-stop,22:05,03:00,295,0,9027,0,0
